Log file open, 02/02/23 13:15:44
[2023.02.02-18.15.50:999][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2023.02.02-18.15.50:999][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.02.02-18.15.51:001][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.02.02-18.15.51:002][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.02.02-18.15.51:004][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.02.02-18.15.51:004][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.02.02-18.15.51:006][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.02.02-18.15.51:007][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.02.02-18.15.51:007][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.02.02-18.15.51:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.02.02-18.15.51:010][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.02.02-18.15.51:010][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.02.02-18.15.51:015][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.02.02-18.15.51:021][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.02.02-18.15.51:030][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.02.02-18.15.51:036][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.02.02-18.15.51:043][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.02.02-18.15.51:047][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.02.02-18.15.51:048][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.02.02-18.15.51:049][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.02.02-18.15.51:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.02.02-18.15.51:060][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.02.02-18.15.51:064][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.02.02-18.15.51:069][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.02.02-18.15.51:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.02.02-18.15.51:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.02.02-18.15.51:079][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.02.02-18.15.51:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.02.02-18.15.51:083][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.02.02-18.15.51:087][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.02.02-18.15.51:088][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.02.02-18.15.51:092][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.02.02-18.15.51:097][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.02.02-18.15.51:101][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.02.02-18.15.51:104][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.02.02-18.15.51:108][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.02.02-18.15.51:114][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.02.02-18.15.51:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.02.02-18.15.51:125][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.02.02-18.15.51:130][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.02.02-18.15.51:130][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.02.02-18.15.51:131][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.02.02-18.15.51:131][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.02.02-18.15.51:133][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.02.02-18.15.51:134][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.02.02-18.15.51:134][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.02.02-18.15.51:134][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.02.02-18.15.51:135][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.02.02-18.15.51:135][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.02.02-18.15.51:136][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.02.02-18.15.51:137][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.02.02-18.15.51:137][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.02.02-18.15.51:138][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.02.02-18.15.51:139][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.02.02-18.15.51:140][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.02.02-18.15.51:141][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.02.02-18.15.51:142][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.02.02-18.15.51:143][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.02.02-18.15.51:146][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.02.02-18.15.51:149][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../../Users/Game Center Student/Documents/LevelDesign/Week 2/Week2Example/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
